review,label
真的推荐啊，快递速度特别的快，爱了爱了已经用过一段时间了，效果不错?，客服服务有耐心，解答详细，赞一个商品收到咯，特别喜欢，一收到就迫不及待地打开了，家人也很满意，这次购物体验不错实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦?发货很快，两三天就到了，这个颜色我很喜欢，性价比很高，非常nice东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！在这里选购安全方便快捷?，快递小哥态度非常好，这个价格非常给力?，十分推荐，会继续回购性价比高，我很喜欢，下次还会光临货收到后就拆开用了，质量很好，东西和官网买的没区别！客服服务态度很好，快递也不赖，希望老板生意越来越好！！！,1
"这个玉米非常的好吃，是早点必吃的食品，一直在这里买过好多次了,是有机非转基因的玉米很棒，吃起来也很放心，京东的物流也很棒，有需要还会再来的。",1
很精致，质量非常好，很满意的一次购物。谢谢店家！实用性和颜值都非常的赞，我很喜欢，还会再来买的物流满分?，包装快递满分?，配送员态度满分?，购物让人开心，吃土使我快乐~?????????,1
"我本人一直喜欢吃水果玉米，这次是糯玉米，但是口感是不错的，很新鲜又细腻，下次还买它，因为我儿子爱吃，
网购时代，评价到手酸，",1
前面两张照片是用煮的，颜色变得有点黄，吃起来皮有一点硬，口感一般；后两张是用蒸的，颜色没变化、白白的，皮也不硬、吃起来很软糯。包装上的方法也是用蒸的，果然实践才是真理。?吃完还来，好评哦！,1
买过很多次的玉米了孩子很喜欢吃搞活动的时候价格元还算便宜味道比较好，但是有的个别玉米有老，不太好嚼。嗯说是有机的，希望真的是有机的玉米棒！京东快递还是很快的,1
这个牌子的玉米很好吃。上一次买过，老人孩子都觉得玉米味道香香的，所以再下单买了。煮完的玉米有一种清香，不是特别甜，玉米粒也很饱满。,1
同事推荐的，说特别好吃。果断买一箱尝尝。下次有活动再多买点。,1
第一次买这种糯玉米，清蒸口感很好，真的很糯，但不是很甜，糯，但味淡淡的，玉米味不及以前吃过的其他玉米，直接剥粒，破壁料理机打玉米汁，最后加糖，不用加糯米，汁稠糯香甜,1
这个就是包装特别好，独立性特别强，而且味道特别好吃，冷冻的一根儿一根儿的邦邦硬我也喜欢，而且价格很便宜，以后还会在买的，特别好吃,1
第一次买这个糯玉米，凑单买的。如果是真空包装就更好了，过年时间冰箱都快放不下了。还没吃，看上去还不错。京东商城很方便，也很快！,1
玉米还是挺好吃的，参加活动后的价格也是很划算的，京东小哥送货上门，服务非常好，京东自营发货速度快，冷链到家还是很方便的，非常满意。,1
京东送货很快，前一天晚上买，第二天早上就送到了。京东的物流真的非常给力。玉米不是真空包装的，要放在冰箱里冷藏。味道还不错。,1
还不错，非常好，的玉米，吃完再来买哈，老人孩子，自己都喜欢吃，满足了全家人的需求，很好(?▽?)喜欢喜欢喜欢哈哈哈哈哈！,1
金良玉地有机糯玉米多次回购了，这次趁着京东优惠活动又买了1箱，算下来价格还是很划算的，这款糯玉米转基因的，家人吃着放心安全而且美味。,1
一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，价格非常的美丽，东西还是不错的，会继续回购！全五分！,1
玉米很好吃，吃了很多次了，非常，干净，粘玉米，不是很甜，就很喜欢吃，，大小正好，一次吃一个，正正好好，味道很好～会继续买的！,1
京东上面同时有好好好几款有机玉米在售，这几款产品价格差异，也是特别的大，都是六根玉米，有二十几的有六十几的，不知道背后的差异的原因，同时买了几款对比一下，这款做的是冷冻产品，其他的是常温包装。感觉口感上面差异并不大，不知道价格差别大的原因。,1
京东服务超级棒，送货特别快！会员活动多满减打折，商品全质量好，家电食品日常生活所需应有尽有。售后服务到位解决问题及时周到！,1
非常喜欢这一款玉米，包装严实，快递小哥很负责任。煮玉米操作简单，基本上七八分钟就能煮熟，软糯香甜，比较适合做火锅和排骨炖玉米。,1
发货快，包装完好，生产日期是1月21号。这款玉米已经第二次买了，吃着感觉有些老，香味不够浓，但总体而言还可以，性价比很高。,1
很好的东西，感觉应该很不错，很多人都买的，我也买来一些尝尝，性价比很高，应该没什么问题，京东送货很快的，一直很稳定，值得表扬,1
首先赞一下京东的物流，每次都会打电话送到家，这款玉米呢，感觉还行吧，糯倒是跟糯，但是不是特别甜，之前买了一次还挺甜的。。,1
玉米味道不错，颗粒饱满，香甜，速冻的，玉米很新鲜，京东购物方便，送货快，全程冷链运输，保存了物品的新鲜。包装完好，没有破损。,1
生产日期2020年09月01日，冷冻保存18个月。以前买过一次，口感还可以，这次凑单拍的，价格划算。晚上下单，隔天一大早就收到了。京东送货小哥服务好。,1
玉米不错 可以回购。,1
这次搞活动买了好多好多好多玉米，估计差不多有一百根玉米囤着慢慢吃，这次买的玉米不知道它是冷冻的，以为是正常的放家里，这下可好了，我家冰箱全是玉米了，冰箱里塞的满满的，真是过年了。,1
非常好，都是单独包装的，味道很好，速冻的很新鲜,1
"囤货过年，肉类吃多了，不易消化，易便秘，吃点玉米帮助消化，又能减脂，
这家的玉米是之前买过的，吃过很糯，不硬，很软，所以再买的",1
一如既往的好吃，黄的和白的感觉味道差不多，可能跟做法有关系，我都是凉水就放进去煮，开锅后再煮十五分钟，不知道蒸的话味道怎么样，有机会试试。,1
第一次买这种速冻的玉米，一共12只，包装完好，煮了一个吃，味道还不错，挺糯的，甜度一般，挺香的，日期还算新鲜，吃完之后还会继续回购，京东的快递很给力,1
有利玉米金黄晶莹、颗粒饱满、甜糯适中等特点。在种植过程中不施用农药、化肥，在加工过程中严格按有机食品及HACCP相关规定进行质量控制。,1
有机玉米，无农药无化肥，非转基因，非常不错的玉米！用空气炸锅烤的，很好吃！,1
东西质量还可以，快递速度也很给力，价钱也很合理，刚好做活动，价格便宜了很多，性价比超高，真的特别划算。整体来说，非常值得再次回购。特别满意，好评必须好评。,1
买了好多次，每次都满意，还有优惠，感谢京东的每一个员工。我还要继续。听说以后还要优惠，请大家一起买，我是必须的。买了好多次，每次都满意，还有优惠，感谢京东的每一个员工。我还要继续。听说以后还要优惠，请大家一起买，我是必须的。,1
玉米是熟的，品质还不错，很黏也很糯，正经的黏玉米，不管蒸着吃还是煮着吃，味道都很好，黏玉米就着老咸菜，别提多香了。这个玉米不像水果那种一层皮，口感很不错。,1
京东直发的商品确实不错，性价比高，售后服务完善。但只要非直发的自营品，一旦出问题往往处理起来很难。特别是大闸蟹等蟹券，基本上都是混淆规格销售，四两的大闸蟹最恶劣的发过来只有二两（这次在隆上记购买的是遇到最恶劣的商家了），一旦被消费者发现就做短斤缺两补偿，但大家都知道大闸蟹的不同规格价格天差地别了，而对此京东完全没有做好把关及严厉的惩罚措施！隆上记这种**商家吃的是京东的饭，砸的是京东的牌子，难道京东就听之任之吗？,1
买过多次，买的就是有机二字，再有活动还来。,1
金良玉地 ，速冻鲜食黄糯玉米 。很好吃，已是多次购买了，有京东购物就是方便，实惠，放心啦！,1
玉米相当好吃，买了无数次了，超赞！,1
"都是单独包装的，特别干净。
一箱12个可以吃一段时间，个人比较喜欢吃黄色的，相对于白色口感更有嚼劲儿，软软糯糯的超级喜欢。
现在这款玉米成为家里必备单品。",1
"昨晚下单，今晚送到家门口，
一下订了两箱，一箱12根玉米，平时在家里作减脂代餐，方便快捷，又容易饱腹，",1
以前一直买东北农嫂和都乐的玉米吃。听朋友推荐，说这个牌子的玉米也不错，性价比也很高，碰到京东有活动，买了一箱试试。还没吃，吃后追评。,1
"宝贝收到了，包装完好无损的，物流很快，服务周到，快递员电话通知，送货上门，赞赞赞
东东质量也好，口感不错，无异味，色泽好，",1
买这家寒地黑龙江糯玉米已经三次了，糯黏软香好吃上瘾。搞活动一下子又买了五箱，每天一根玉米好过外卖。物流快包装细致冷藏发送，每一次都满意放心，感谢诚信商家！,1
宝贝收到了，和描述一样，真的很棒呀！?质量真是没话说，非常满意！?开心开心?,1
不错(?▽?)玉米香甜软糯，口感好！独立包装！物流快！快递服务好！,1
"以前买了一次，玉米很好吃，果实饱满，软糯香甜。
每个都独立包装，便于保存，吃不完要放到冷冻室保存。
这次又买了三箱，春节囤货，早作准备。",1
也是因为疫情囤货，买了一堆苞米，单个包装太方便了，第一次吃这种玉米，非常方便，煮也好微波也好，几分钟就好，平时放在冰箱饿了就吃一根很方便,1
京东送货就是快，已经收到了，一起买了好多，牙膏，洗发水，沐浴露等，非常满意，喜欢！牙膏的去渍能力还是可以的，我这已经是回购好多次了，而且活动时候买也很优惠的哦(?-ω-`)赠品也很多。整体效果是不错的！性价比算是蛮高的，比超市便宜，味道也很好，不刺激，会很清新，泡沫也多，起的很快哦。,1
